trade_date,stock_code,stock_name,source_weight_date,source_weight_pct,projected_weight_pct,base_close,close_price,share_factor,relative_value,cumulative_cash_dividend_per_base_share
20260629,300308.SZ,中际旭创,20260615,4.998,4.860793249489015,1245.0,1220.0,1.0,0.04897638554216868,0.0
20260629,300750.SZ,宁德时代,20260615,3.7900000000000005,3.7072525814436283,398.1,392.36,1.0,0.03735353931173072,0.0
20260629,300502.SZ,新易盛,20260615,2.713,2.7746394355773765,540.49,556.96,1.0,0.027956714832836873,0.0
20260629,600519.SH,贵州茅台,20260615,2.86,2.668456333431514,1271.1,1194.96,1.0,0.02688683502478169,28.02423
20260629,603986.SH,兆易创新,20260615,1.245,2.0037304394170277,518.0,840.0,1.0,0.02018918918918919,0.0
20260629,601318.SH,中国平安,20260615,2.081,1.8509264562061225,54.23,48.6,1.0,0.01864956666052001,0.0
20260629,688256.SH,寒武纪,20260615,1.51,1.6636589596502351,1335.0,1482.0,1.0,0.016762696629213484,0.0
20260629,600036.SH,招商银行,20260615,1.736,1.6110262553860764,38.95,36.42,1.0,0.01623237997432606,0.0
20260629,601899.SH,紫金矿业,20260615,1.8579999999999999,1.5189182568266135,31.31,25.79,1.0,0.015304318109230277,0.38
20260629,000333.SZ,美的集团,20260615,1.417,1.3427391140404532,80.93,77.27,1.0,0.013529172124057826,3.8
20260629,002371.SZ,北方华创,20260615,1.063,1.3302204646342786,682.22,860.19,1.0,0.013403036703702617,0.0
20260629,688012.SH,中微公司,20260615,0.8630000000000001,1.2224465571904284,319.98,456.69,1.0,0.012317128258016126,0.0
20260629,688008.SH,澜起科技,20260615,0.991,1.2127789412590892,240.1,296.06,1.0,0.012219719283631822,0.0
20260629,002475.SZ,立讯精密,20260615,1.251,1.1896659971181422,68.15,65.3,1.0,0.011986837857666908,0.0
20260629,688041.SH,海光信息,20260615,1.002,1.1789217322770698,299.32,354.84,1.0,0.011878580783108376,0.15
20260629,600900.SH,长江电力,20260615,1.214,1.1729644509501587,27.57,26.84,1.0,0.011818556401886109,0.0
20260629,002384.SZ,东山精密,20260615,1.105,1.1437972032766286,239.31,249.59,1.0,0.011524673018260831,0.0
20260629,603259.SH,药明康德,20260615,0.885,1.1152301499619104,99.37,126.17,1.0,0.01123683707356345,0.0
20260629,688981.SH,中芯国际,20260615,0.9399999999999998,1.079314853357813,130.52,151.0,1.0,0.010874961691694756,0.0
20260629,000725.SZ,京东方A,20260615,0.775,1.032922035630703,5.92,7.95,1.0,0.010407516891891892,0.056
20260629,601166.SH,兴业银行,20260615,1.111,1.020987089908138,18.23,16.88,1.0,0.010287262753702687,0.0
20260629,600030.SH,中信证券,20260615,0.9439999999999998,0.9937539163798014,26.86,28.49,1.0,0.010012866716306775,0.0
20260629,601138.SH,工业富联,20260615,1.049,0.9873507946835349,73.4,69.61,1.0,0.00994835013623978,0.0
20260629,300059.SZ,东方财富,20260615,0.861,0.9092591266644242,18.89,20.1,1.0,0.009161514028586552,0.0
20260629,600183.SH,生益科技,20260615,0.873,0.8911637635569206,166.41,171.16,1.0,0.008979188750676041,0.0
20260629,600276.SH,恒瑞医药,20260615,0.77,0.844809707219633,47.88,52.93,1.0,0.008512134502923976,0.0
20260629,601398.SH,工商银行,20260615,0.882,0.8348920414988579,7.57,7.22,1.0,0.00841220607661823,0.0
20260629,300274.SZ,阳光电源,20260615,0.779,0.8070518815656575,149.1,155.64,1.0,0.008131694164989938,0.0
20260629,300408.SZ,三环集团,20260615,0.726,0.7993778397391985,150.25,166.69,1.0,0.008054372046589018,0.0
20260629,002594.SZ,比亚迪,20260615,0.8880000000000001,0.7728285145521636,90.82,79.64,1.0,0.007786866329002423,0.0
20260629,601211.SH,国泰海通,20260615,0.711,0.7314725169574461,17.49,18.13,1.0,0.0073701715265866215,0.35
20260629,300394.SZ,天孚通信,20260615,0.719,0.690454880351736,305.04,295.15,1.0,0.006956885982166271,0.0
20260629,300476.SZ,胜宏科技,20260615,0.757,0.6877766847254972,344.5,315.37,1.0,0.006929901015965167,0.0
20260629,002463.SZ,沪电股份,20260615,0.649,0.6792704689997207,133.76,141.06,1.0,0.006844194078947369,0.0
20260629,301308.SZ,江波龙,20260615,0.484,0.6563261172254433,529.23,723.1,1.0,0.006613011356121156,0.0
20260629,601288.SH,农业银行,20260615,0.691,0.6406289973108982,6.68,6.24,1.0,0.006454850299401198,0.0
20260629,000988.SZ,华工科技,20260615,0.583,0.6363029241838278,160.98,177.03,1.0,0.006411261647409616,0.0
20260629,601328.SH,交通银行,20260615,0.673,0.6260122530722736,7.01,6.57,1.0,0.006307574893009987,0.0
20260629,600176.SH,中国巨石,20260615,0.396,0.609495756857172,45.77,70.98,1.0,0.006141157963731702,0.0
20260629,000651.SZ,格力电器,20260615,0.611,0.6073644205081344,37.86,37.92,1.0,0.006119683042789224,0.0
20260629,688072.SH,拓荆科技,20260615,0.477,0.5881502817059088,669.69,832.0,1.0,0.005926085203601665,0.0
20260629,600919.SH,江苏银行,20260615,0.624,0.5836470226692233,11.81,11.13,1.0,0.005880711261642676,0.0
20260629,600522.SH,中天科技,20260615,0.505,0.5743068710670638,51.35,58.84,1.0,0.005786601752677702,0.0
20260629,603993.SH,洛阳钼业,20260615,0.657,0.5610435998501293,20.92,18.0,1.0,0.005652963671128107,0.0
20260629,600887.SH,伊利股份,20260615,0.579,0.5558737876155017,25.41,24.58,1.0,0.0056008736717827615,0.0
20260629,688521.SH,芯原股份,20260615,0.359,0.5439453278980209,237.12,362.0,1.0,0.005480684885290148,0.0
20260629,600150.SH,中国船舶,20260615,0.584,0.5421604883769995,35.91,33.59,1.0,0.005462701197438041,0.0
20260629,600584.SH,长电科技,20260615,0.383,0.5280846590313624,74.32,103.25,1.0,0.0053208759418729825,0.1
20260629,000858.SZ,五 粮 液,20260615,0.556,0.5128025942569465,79.63,74.0,1.0,0.0051668968981539625,0.0
20260629,603019.SH,中科曙光,20260615,0.45000000000000007,0.5094908457473023,85.45,97.48,1.0,0.005133528379169105,0.0
20260629,000338.SZ,潍柴动力,20260615,0.569,0.5034036862157104,29.38,26.19,1.0,0.0050721953710006805,0.0
20260629,601816.SH,京沪高铁,20260615,0.515,0.48383759553326694,4.87,4.61,1.0,0.004875051334702259,0.0
20260629,600309.SH,万华化学,20260615,0.49699999999999994,0.48272470739158513,73.5,71.93,1.0,0.004863838095238095,0.0
20260629,300124.SZ,汇川技术,20260615,0.473,0.44187120645971784,69.3,65.23,1.0,0.00445220634920635,0.0
20260629,601688.SH,华泰证券,20260615,0.428,0.4352118555935358,20.36,20.86,1.0,0.004385108055009823,0.0
20260629,002415.SZ,海康威视,20260615,0.4050000000000001,0.43179532934192894,30.71,32.99,1.0,0.004350683816346467,0.0
20260629,600111.SH,北方稀土,20260615,0.45999999999999996,0.4307589761452948,50.47,47.62,1.0,0.004340241727759065,0.0
20260629,002916.SZ,深南电路,20260615,0.392,0.42248714947504246,399.8,434.16,1.0,0.004256896448224112,0.0
20260629,600000.SH,浦发银行,20260615,0.457,0.4154874987054128,9.53,8.73,1.0,0.004186369359916055,0.0
20260629,601857.SH,中国石油,20260615,0.4719999999999999,0.4124941803070027,10.13,8.92,1.0,0.004156209279368212,0.25
20260629,600089.SH,特变电工,20260615,0.43299999999999994,0.4073619660771871,23.81,22.57,1.0,0.004104498110037799,0.0
20260629,000063.SZ,中兴通讯,20260615,0.432,0.4054809539056064,37.22,35.2,1.0,0.004085545405695863,0.0
20260629,000100.SZ,TCL科技,20260615,0.346,0.39319701600588436,4.62,5.29,1.0,0.003961774891774891,0.0
20260629,601088.SH,中国神华,20260615,0.42899999999999994,0.3923113291544797,43.39,39.98,1.0,0.003952850887301221,0.0
20260629,002028.SZ,思源电气,20260615,0.399,0.38685473677822,178.0,173.89,1.0,0.003897871348314607,0.0
20260629,600031.SH,三一重工,20260615,0.4099999999999999,0.38210620184579386,19.19,18.02,1.0,0.0038500260552371017,0.0
20260629,300433.SZ,蓝思科技,20260615,0.33,0.369187169825179,45.98,51.83,1.0,0.003719856459330144,0.0
20260629,002142.SZ,宁波银行,20260615,0.382,0.3632997338074856,32.1,30.76,1.0,0.003660535825545171,0.0
20260629,601601.SH,中国太保,20260615,0.4099999999999999,0.35918709987048647,33.25,29.35,1.0,0.003619097744360902,0.0
20260629,000001.SZ,平安银行,20260615,0.386,0.35469294672374957,11.06,10.24,1.0,0.0035738155515370705,0.0
20260629,002714.SZ,牧原股份,20260615,0.347,0.3513202337199102,35.28,35.99,1.0,0.003539832766439909,0.0
20260629,300014.SZ,亿纬锂能,20260615,0.322,0.351279751598272,58.77,64.6,1.0,0.00353942487663774,0.0
20260629,000792.SZ,盐湖股份,20260615,0.366,0.33602857963298505,32.03,29.63,1.0,0.0033857571027162033,0.0
20260629,600406.SH,国电南瑞,20260615,0.339,0.33558919228926043,23.46,23.4,1.0,0.003381329923273657,0.0
20260629,600549.SH,厦门钨业,20260615,0.285,0.3327763431915284,71.28,83.86,1.0,0.003352988215488215,0.0
20260629,002050.SZ,三花智控,20260615,0.369,0.33036205172454197,45.75,41.27,1.0,0.0033286622950819676,0.0
20260629,002353.SZ,杰瑞股份,20260615,0.342,0.3302658418693542,154.87,150.69,1.0,0.0033276929037257055,0.0
20260629,601668.SH,中国建筑,20260615,0.353,0.32452950717844997,4.75,4.4,1.0,0.0032698947368421053,0.0
20260629,601229.SH,上海银行,20260615,0.329,0.31620985114155786,9.18,8.89,1.0,0.003186067538126362,0.0
20260629,000657.SZ,中钨高新,20260615,0.285,0.31107641664666713,86.9,95.57,1.0,0.0031343440736478706,0.0
20260629,601919.SH,中远海控,20260615,0.327,0.30012666581595643,14.49,13.4,1.0,0.0030240165631469982,0.44
20260629,600660.SH,福耀玻璃,20260615,0.302,0.29824111479994697,52.41,52.15,1.0,0.0030050181263117726,0.0
20260629,300760.SZ,迈瑞医疗,20260615,0.32,0.2980601279920039,146.5,137.49,1.0,0.003003194539249147,0.0
20260629,601939.SH,建设银行,20260615,0.317,0.2976580624766069,10.39,9.83,1.0,0.0029991434071222327,0.0
20260629,601988.SH,中国银行,20260615,0.316,0.2967392670769004,6.13,5.8,1.0,0.0029898858075040786,0.0
20260629,601728.SH,中国电信,20260615,0.338,0.2933171223972431,6.05,5.29,1.0,0.0029554049586776863,0.0
20260629,002602.SZ,世纪华通,20260615,0.296,0.2920884489590473,13.95,13.87,1.0,0.002943025089605735,0.0
20260629,600016.SH,民生银行,20260615,0.324,0.291443719673685,3.63,3.29,1.0,0.0029365289256198354,0.0
20260629,601225.SH,陕西煤业,20260615,0.353,0.29126015206444233,25.26,21.0,1.0,0.002934679334916864,0.909
20260629,600941.SH,中国移动,20260615,0.306,0.2823298253927623,94.23,87.6,1.0,0.0028446991404011456,0.0
20260629,600999.SH,招商证券,20260615,0.247,0.2809192522881747,18.5,21.2,1.0,0.0028304864864864866,0.0
20260629,601012.SH,隆基绿能,20260615,0.292,0.2774573830750833,13.38,12.81,1.0,0.002795605381165919,0.0
20260629,600690.SH,海尔智家,20260615,0.283,0.27350430137258036,20.97,20.42,1.0,0.0027557749165474485,0.0
20260629,002230.SZ,科大讯飞,20260615,0.287,0.27096964848698724,41.48,39.46,1.0,0.0027302362584378016,0.0
20260629,600926.SH,杭州银行,20260615,0.297,0.2705036093212987,16.28,14.94,1.0,0.00272554054054054,0.0
20260629,002352.SZ,顺丰控股,20260615,0.29,0.2684533370860509,33.59,31.33,1.0,0.00270488240547782,0.0
20260629,603501.SH,豪威集团,20260615,0.271,0.26768798544732725,88.72,88.3,1.0,0.0026971708746618577,0.0
20260629,601985.SH,中国核电,20260615,0.274,0.2663529098809321,9.25,9.06,1.0,0.002683718918918919,0.0
20260629,601169.SH,北京银行,20260615,0.279,0.2631354259631946,5.23,4.97,1.0,0.002651300191204589,0.0
20260629,002709.SZ,天赐材料,20260615,0.252,0.259747124780313,49.02,50.91,1.0,0.002617160342717258,0.0
20260629,600160.SH,巨化股份,20260615,0.22599999999999998,0.2590111274808036,46.59,53.8,1.0,0.002609744580382056,0.0
20260629,603799.SH,华友钴业,20260615,0.287,0.25893637809057846,52.45,47.68,1.0,0.002608991420400381,0.0
20260629,002460.SZ,赣锋锂业,20260615,0.29,0.2585602776200159,71.32,64.07,1.0,0.0026052019068984857,0.0
20260629,300033.SZ,同花顺,20260615,0.231,0.2580910278984408,212.73,239.48,1.0,0.0026004738400789732,0.0
20260629,002938.SZ,鹏鼎控股,20260615,0.262,0.2509836045060178,104.64,101.0,1.0,0.002528860856269113,0.0
20260629,000425.SZ,徐工机械,20260615,0.274,0.2481770453090191,9.27,8.46,1.0,0.002500582524271845,0.0
20260629,000776.SZ,广发证券,20260615,0.22100000000000003,0.24492500869884357,20.83,23.26,1.0,0.002467815650504081,0.0
20260629,601600.SH,中国铝业,20260615,0.304,0.24148349505624575,10.67,8.54,1.0,0.002433139643861293,0.0
20260629,000977.SZ,浪潮信息,20260615,0.233,0.24125353720707488,63.09,65.82,1.0,0.0024308226343319065,0.0
20260629,600028.SH,中国石化,20260615,0.262,0.24022715008452503,4.99,4.61,1.0,0.002420480961923848,0.112
20260629,300498.SZ,温氏股份,20260615,0.251,0.23939863685852972,13.08,12.57,1.0,0.0024121330275229357,0.2
20260629,600938.SH,中国海油,20260615,0.274,0.2336518993577918,31.82,27.34,1.0,0.002354230043997486,0.0
20260629,688082.SH,盛美上海,20260615,0.164,0.23146389296632247,315.0,447.95,1.0,0.002332184126984127,0.0
20260629,688126.SH,沪硅产业,20260615,0.186,0.23060306246495757,31.22,39.0,1.0,0.002323510570147341,0.0
20260629,601766.SH,中国中车,20260615,0.252,0.22926216955418124,5.76,5.28,1.0,0.0023100000000000004,0.0
20260629,601009.SH,南京银行,20260615,0.254,0.22670363009213196,11.42,10.27,1.0,0.002284220665499124,0.0
20260629,600050.SH,中国联通,20260615,0.248,0.22487722605149196,4.4,4.02,1.0,0.0022658181818181813,0.0523
20260629,300442.SZ,润泽科技,20260615,0.232,0.2233660606196531,78.55,76.2,1.0,0.0022505919796308085,0.0
20260629,002466.SZ,天齐锂业,20260615,0.23699999999999996,0.2210050792846743,63.72,59.87,1.0,0.002226803201506591,0.0
20260629,600460.SH,士兰微,20260615,0.148,0.21839879829856174,35.37,52.59,1.0,0.0022005428329092453,0.0
20260629,000938.SZ,紫光股份,20260615,0.218,0.21439900304471785,26.48,26.24,1.0,0.0021602416918429,0.0
20260629,002202.SZ,金风科技,20260615,0.212,0.21425037472369018,21.34,21.73,1.0,0.0021587441424554825,0.0
20260629,601628.SH,中国人寿,20260615,0.219,0.21265196924436766,36.53,35.74,1.0,0.0021426389269093896,0.0
20260629,601872.SH,招商轮船,20260615,0.2,0.21121944802971518,17.16,18.26,1.0,0.0021282051282051286,0.0
20260629,002837.SZ,英维克,20260615,0.194,0.20938406551584418,70.53,76.7,1.0,0.002109712179214519,0.0
20260629,300661.SZ,圣邦股份,20260615,0.183,0.20769382719466456,116.83,133.6,1.0,0.00209268167422751,0.0
20260629,002049.SZ,紫光国微,20260615,0.183,0.20735081202851915,74.76,85.35,1.0,0.0020892255216693415,0.0
20260629,002600.SZ,领益智造,20260615,0.198,0.20591784529866425,15.04,15.76,1.0,0.0020747872340425534,0.0
20260629,601100.SH,恒立液压,20260615,0.22400000000000003,0.205144484649115,116.14,107.17,1.0,0.0020669950060272085,0.0
20260629,603288.SH,海天味业,20260615,0.20499999999999996,0.20310019874534083,34.14,34.08,1.0,0.0020463971880492087,0.0
20260629,601006.SH,大秦铁路,20260615,0.218,0.2009971314624198,5.07,4.71,1.0,0.002025207100591716,0.0
20260629,002179.SZ,中航光电,20260615,0.175,0.20056142091257012,38.19,44.1,1.0,0.002020816967792616,0.0
20260629,000568.SZ,泸州老窖,20260615,0.22400000000000003,0.20007809726999784,84.68,76.21,1.0,0.0020159470949456778,0.0
20260629,000408.SZ,藏格矿业,20260615,0.231,0.19649442726510322,81.86,70.16,1.0,0.0019798387490838013,0.0
20260629,601658.SH,邮储银行,20260615,0.203,0.195953012499817,5.11,4.97,1.0,0.0019743835616438357,0.0
20260629,601818.SH,光大银行,20260615,0.213,0.1954930644185289,3.19,2.95,1.0,0.0019697492163009405,0.0
20260629,600809.SH,山西汾酒,20260615,0.21,0.19089454929420688,119.28,109.25,1.0,0.0019234154929577464,0.0
20260629,600489.SH,中金黄金,20260615,0.23599999999999996,0.1907612733085496,22.58,18.39,1.0,0.00192207263064659,0.0
20260629,002241.SZ,歌尔股份,20260615,0.211,0.19048016484360233,23.56,21.43,1.0,0.0019192402376910017,0.0
20260629,600905.SH,三峡能源,20260615,0.215,0.19041073435031342,4.18,3.73,1.0,0.0019185406698564596,0.0
20260629,605117.SH,德业股份,20260615,0.185,0.18962787489416227,100.96,104.27,1.0,0.001910652733755943,0.0
20260629,601888.SH,中国中免,20260615,0.208,0.18728718239013026,59.08,53.6,1.0,0.0018870683818551115,0.0
20260629,000630.SZ,铜陵有色,20260615,0.22200000000000003,0.18322471514097513,7.66,6.37,1.0,0.0018461357702349872,0.0
20260629,688271.SH,联影医疗,20260615,0.202,0.1806022334635875,113.26,102.03,1.0,0.0018197121666960975,0.0
20260629,601336.SH,新华保险,20260615,0.19,0.1804847553909228,63.2,60.49,1.0,0.0018185284810126583,0.0
20260629,002625.SZ,光启技术,20260615,0.23799999999999996,0.17891482579165371,38.3,29.01,1.0,0.0018027101827676243,0.0
20260629,603296.SH,华勤技术,20260615,0.155,0.1784044785595205,106.21,68.43,1.8,0.0017975680256096416,2.4
20260629,601127.SH,赛力斯,20260615,0.201,0.17760854794285375,68.2,60.72,1.0,0.0017895483870967743,0.0
20260629,600893.SH,航发动力,20260615,0.183,0.17743489971812887,38.16,37.28,1.0,0.001787798742138365,0.072
